epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,1621.47,1.28133,0.56052,1.0005,0.91236,0.90066,0.94907,0.54339,1.47387,0.58292,1.05912,0.0001982,0.0001982,0.0001982
184,1630.13,1.29765,0.55665,1.00023,0.91765,0.89687,0.94591,0.55172,1.45211,0.57638,1.0433,0.0001883,0.0001883,0.0001883
185,1638.86,1.31773,0.56121,1.00485,0.92923,0.8994,0.94531,0.55345,1.45269,0.57313,1.04675,0.0001784,0.0001784,0.0001784
186,1647.57,1.29427,0.56033,0.98511,0.92443,0.91068,0.9479,0.5582,1.44618,0.56928,1.04161,0.0001685,0.0001685,0.0001685
187,1655.84,1.32038,0.56106,0.99095,0.91394,0.91751,0.94827,0.56279,1.4313,0.56081,1.03533,0.0001586,0.0001586,0.0001586
188,1664.28,1.31617,0.56552,1.00886,0.922,0.90376,0.95195,0.55662,1.46338,0.57426,1.04805,0.0001487,0.0001487,0.0001487
189,1673.27,1.31732,0.55966,0.98877,0.91284,0.90141,0.94803,0.56367,1.44446,0.57016,1.0468,0.0001388,0.0001388,0.0001388
190,1681.58,1.29136,0.55611,1.00296,0.92352,0.89894,0.95263,0.5559,1.45297,0.56923,1.04516,0.0001289,0.0001289,0.0001289
191,1691.83,1.31048,0.55133,1.02268,0.91027,0.90342,0.94507,0.55527,1.44605,0.56743,1.04192,0.000119,0.000119,0.000119
192,1700.23,1.31667,0.54635,1.02339,0.89711,0.90744,0.94405,0.54425,1.46001,0.58079,1.05179,0.0001091,0.0001091,0.0001091
193,1708.49,1.29184,0.5549,1.01919,0.90368,0.8994,0.94717,0.53502,1.49045,0.58683,1.05853,9.92e-05,9.92e-05,9.92e-05
194,1717.58,1.33441,0.55173,1.03218,0.89667,0.90342,0.94898,0.5528,1.45331,0.57877,1.04165,8.93e-05,8.93e-05,8.93e-05
195,1725.8,1.3471,0.5549,1.02614,0.89301,0.91549,0.9509,0.54278,1.47056,0.58331,1.0476,7.94e-05,7.94e-05,7.94e-05
196,1733.41,1.28846,0.54118,1.0147,0.90558,0.89537,0.95068,0.54311,1.47921,0.58086,1.05151,6.95e-05,6.95e-05,6.95e-05
197,1741.44,1.29054,0.5379,1.00728,0.91572,0.89632,0.95171,0.54666,1.46528,0.5736,1.04552,5.96e-05,5.96e-05,5.96e-05
198,1749.9,1.28356,0.53559,1.00901,0.91819,0.90329,0.95172,0.54495,1.47537,0.57746,1.04831,4.97e-05,4.97e-05,4.97e-05
199,1757.61,1.2967,0.53627,1.01713,0.9128,0.90141,0.94889,0.54833,1.4636,0.57884,1.04548,3.98e-05,3.98e-05,3.98e-05
200,1765.7,1.29329,0.53161,1.0009,0.90942,0.8994,0.94754,0.54725,1.46665,0.58008,1.04735,2.99e-05,2.99e-05,2.99e-05
