epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,3337.79,1.15822,0.47031,0.96263,0.91062,0.92354,0.94941,0.54513,1.51251,0.55678,1.11437,0.0001982,0.0001982,0.0001982
184,3355.8,1.14848,0.46848,0.96578,0.89948,0.92555,0.94893,0.54774,1.51934,0.55925,1.111,0.0001883,0.0001883,0.0001883
185,3374.19,1.15896,0.46954,0.96466,0.89819,0.92302,0.94669,0.52989,1.56253,0.56565,1.13893,0.0001784,0.0001784,0.0001784
186,3392.34,1.13767,0.46368,0.96847,0.90187,0.9336,0.95045,0.53381,1.54336,0.56188,1.13344,0.0001685,0.0001685,0.0001685
187,3410.34,1.13816,0.46192,0.96596,0.90316,0.92153,0.94802,0.5381,1.53672,0.56667,1.12786,0.0001586,0.0001586,0.0001586
188,3428.25,1.15176,0.46682,0.97123,0.90099,0.92354,0.94326,0.53124,1.54119,0.56944,1.12897,0.0001487,0.0001487,0.0001487
189,3446.26,1.12792,0.46021,0.96026,0.90071,0.91262,0.94397,0.52849,1.54132,0.56935,1.12595,0.0001388,0.0001388,0.0001388
190,3464.36,1.16295,0.4688,0.97692,0.90664,0.91837,0.94563,0.54271,1.51725,0.56007,1.11311,0.0001289,0.0001289,0.0001289
191,3483.22,1.18311,0.46155,0.99835,0.90873,0.92148,0.94704,0.54127,1.54329,0.5571,1.12721,0.000119,0.000119,0.000119
192,3500.17,1.16456,0.45588,0.99259,0.89135,0.92434,0.94563,0.53815,1.5296,0.56101,1.11797,0.0001091,0.0001091,0.0001091
193,3517.14,1.18357,0.45806,0.99258,0.89382,0.93156,0.94711,0.53699,1.52829,0.56267,1.11694,9.92e-05,9.92e-05,9.92e-05
194,3534.02,1.13803,0.44603,0.98555,0.89409,0.92958,0.94669,0.54174,1.52962,0.55904,1.11295,8.93e-05,8.93e-05,8.93e-05
195,3550.94,1.15207,0.45453,0.98693,0.90353,0.92342,0.94463,0.53944,1.52175,0.55293,1.11161,7.94e-05,7.94e-05,7.94e-05
196,3567.92,1.13719,0.4504,0.97903,0.89989,0.92555,0.9445,0.53163,1.53829,0.55833,1.12483,6.95e-05,6.95e-05,6.95e-05
197,3584.87,1.14685,0.45222,0.98715,0.89697,0.92839,0.94511,0.53817,1.53338,0.55898,1.12095,5.96e-05,5.96e-05,5.96e-05
198,3601.81,1.14332,0.45369,0.97504,0.89185,0.92913,0.94457,0.53623,1.52719,0.56051,1.1159,4.97e-05,4.97e-05,4.97e-05
199,3618.8,1.16378,0.45859,0.98226,0.89446,0.92958,0.94185,0.53416,1.53103,0.56122,1.11674,3.98e-05,3.98e-05,3.98e-05
200,3635.66,1.12916,0.44599,0.97825,0.90441,0.91382,0.94384,0.53457,1.53665,0.56194,1.12055,2.99e-05,2.99e-05,2.99e-05
